x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
19.17,r,2102.75,true,400.63715333013505,0.02,0.29,97,17.18,-5.59,104.93,355829.1617241343
18.19,b,1927.75,false,403.5143170057771,1.96,3.81,-64,14.84,-9.99,112.65,274674.89037779596
22.54,b,1927.47,false,408.01151228990585,0.0,0.26,44,21.54,-5.2,105.62,338186.63692120026
20.52,y,2061.56,false,402.2694661383088,0.84,2.23,-19,21.6,4.36,109.82,290859.3410351732
21.01,r,2304.8,true,412.42849352381756,1.2,2.69,6,19.25,9.92,107.15,196889.54524678166
19.18,b,1915.32,true,419.82845701406103,0.45,0.64,-84,18.15,6.36,112.8,199922.08292259814
21.27,b,2124.29,true,414.77129240317896,0.96,1.68,81,,-3.05,113.58,254095.6240207066
17.02,b,2086.27,t,416.0605718387699,3.05,5.55,-39,24.74,-9.66,104.09,111254.55756730035
17.69,y,1481.63,true,418.0253726900303,2.13,4.88,-21,21.69,-7.38,110.17,80789.6786513827
15.83,b,1750.27,true,401.58024167444233,0.01,-0.68,56,21.27,1.68,104.01,213030.98965203602
21.05,y,1656.29,false,404.55107820337213,0.11,0.35,93,19.27,9.2,103.94,350503.2845609257
21.25,b,1813.52,false,412.75792884783317,0.86,1.94,23,19.41,8.26,112.3,166352.33143926453
15.61,b,2141.84,false,401.8659085124266,0.38,1.08,-51,19.32,-0.27,112.93,216067.32058808635
20.13,b,1877.19,true,403.2006008824196,0.45,0.92,-83,18.64,-8.55,113.63,336303.0035285641
19.58,b,1882.3,false,403.0738940689147,1.39,2.85,10,18.98,-8.97,106.66,258404.51661793803
16.86,y,1672.51,true,406.82873854122323,1.01,2.21,-94,15.85,-1.14,110.77,283791.56958650966
17.79,r,1865.5,true,409.5464265787664,0.5,0.89,47,14.14,7.74,117.71,243987.33165818197
18.64,y,2427.22,true,402.86791108813344,2.66,5.27,73,16.67,9.5,110.29,324310.04037733463
21.6,r,1739.89,false,418.7897975174492,0.94,2.04,-17,18.86,2.53,106.81,161065.68591167915
19.13,b,2015.2,true,407.4889909867007,1.68,3.87,95,21.89,-6.77,113.8,348916.5520882179
20.7,!,2044.15,false,403.72807575647454,0.53,0.95,-66,,-9.85,114.0,335548.63991042424
18.89,b,2117.79,true,412.21581297045446,1.04,1.94,-35,19.74,-3.87,109.91,149846.6863909028
19.3,b,1987.72,true,413.8852379894631,1.96,4.29,5,19.2,5.66,115.64,137618.26444528802
16.33,y,2109.21,false,416.45678017632684,0.49,0.74,-69,22.82,9.99,117.55,127859.6536277115
18.36,y,1846.2,true,407.84335189497034,0.07,0.43,61,20.51,5.13,109.51,268284.2476235809
17.98,y,2269.53,false,406.7475020690323,0.49,1.82,-20,20.09,-4.44,114.39,251014.0450622066
19.4,y,2270.31,false,417.33284450282645,0.15,-0.09,-76,18.65,-9.93,110.18,214070.09309143847
21.07,b,1556.27,false,412.2456999708661,0.62,1.81,-6,13.89,-6.29,110.88,136190.9905171881
20.95,b,2316.06,true,410.0848853944947,0.39,0.9,46,14.07,3.13,109.95,342561.52054796816
22.1,b,2067.45,true,400.5995085928332,0.23,0.34,-87,20.81,9.68,113.6,398104.04262545967
20.81,b,1935.1,false,403.82469805644433,0.05,0.86,35,18.32,7.32,110.83,297492.64887649746
21.13,y,1975.12,true,409.89314703656214,0.04,0.01,-57,22.66,-1.76,111.45,326553.16628318036
20.88,y,2542.54,false,404.1847997214354,0.91,1.5,99,23.13,-9.23,111.54,433543.6732326765
21.4,y,1560.4,false,400.4810339026957,0.41,1.0,16,22.24,-8.21,115.63,263201.33555140585
19.53,b,2111.56,rue,411.9717072621705,0.99,1.68,84,17.72,0.36,107.17,221390.56965949014
21.1,b,2370.36,true,409.90067773138173,1.6,3.54,-63,21.74,8.6,105.91,369352.3463506907
16.72,y,1523.12,false,409.66969931519725,0.12,-0.17,52,21.81,8.93,110.81,214439.1985412019
22.45,y,1612.27,true,416.97857461281285,1.24,2.34,-94,21.57,1.05,110.68,248930.0912010239
22.0,b,1999.03,true,400.79937231114087,1.12,1.7,78,19.64,-7.79,111.54,374790.36485228525
22.04,y,2151.19,false,403.2999508521173,0.01,0.35,-64,23.85,-9.48,110.9,368597.9501404745
20.22,b,2340.11,true,403.3522231364038,0.13,-0.03,77,21.74,-2.44,108.41,364298.05035000993
18.13,b,1967.8,true,411.346309306251,1.76,3.39,58,15.89,6.83,108.29,146825.92857741588
18.46,y,2128.77,true,417.0103011117966,0.29,0.45,75,23.35,9.83,100.82,182859.22568799672
21.08,r,2007.81,false,410.07211309559614,1.31,2.88,-16,19.82,3.78,106.01,298667.6159834711
21.21,r,1806.49,true,404.8536446381676,0.42,1.12,-6,17.0,-5.73,104.29,280477.9972923751
22.75,b,1705.54,false,412.2237832536518,0.99,1.45,-43,20.69,-9.99,110.82,196056.85900702182
20.75,r,1828.45,false,406.510140171741,0.65,1.38,-1,20.52,-5.05,110.15,273930.3333628367
17.44,b,2367.26,true,405.91887204015006,0.45,0.75,-16,23.81,4.52,110.79,244154.31518130653
22.46,b,2033.76,false,412.4002203229308,1.09,2.21,47,22.48,9.94,114.13,227396.78369857516
20.1,b,2170.1,true,412.38923670176604,0.1,0.1,-12,22.05,6.22,115.25,168847.40482035273
18.89,b,2389.47,false,403.31006485600835,1.9,3.64,-39,18.44,-3.22,112.51,292211.7985686361
20.98,x,2305.66,true,406.5654839490845,1.44,2.29,-95,19.89,-9.7,113.5,410944.79895848327
20.58,y,2246.28,true,403.0099384543293,0.47,0.46,-29,23.22,-7.26,103.04,312208.6459043375
21.61,b,1990.62,true,407.47967826061637,3.74,7.51,15,15.01,1.85,111.37,309130.1725592971
21.54,b,2160.42,true,416.0708801752898,1.47,3.1,-75,17.34,9.27,109.55,253883.06496564284
21.44,b,2172.22,true,416.21741605130114,0.41,-0.3,-15,19.81,8.16,111.61,198691.5463063703
19.35,b,1823.81,false,413.01846992221914,1.68,3.42,76,21.89,-0.44,112.63,185128.68773602686
19.55,r,1512.72,true,419.37623496064,0.78,2.12,-1,21.99,-8.64,109.44,106468.43582446882
17.58,r,1681.53,false,417.04470703742476,0.77,1.53,40,19.67,-8.89,111.52,101231.04492404699
23.77,y,1473.01,false,415.26475965802933,1.98,4.41,-66,20.68,-0.96,113.74,210155.0054253896
18.92,y,1718.67,true,415.2019067190396,0.13,0.16,36,20.01,7.85,105.2,123325.65832003177
21.4,b,2218.67,true,404.5521698141894,0.13,0.85,-76,13.89,9.45,112.02,380015.59635641216
20.11,b,2163.66,true,415.1608957286586,0.02,-0.55,-96,24.2,2.36,113.93,259079.78236608912
17.99,r,2144.94,true,415.4482166440526,0.74,1.78,89,,-6.9,110.21,196982.84705232325
19.31,y,2492.12,false,401.34461667149,1.16,1.4,88,21.17,-9.81,106.82,369047.7657611681
18.27,y,2358.14,true,409.2540081818199,0.74,1.74,17,15.45,-3.7,119.69,262326.5592986568
19.02,y,2167.36,false,404.94294750491923,0.72,1.72,-72,16.33,5.81,109.1,315726.1828341559
22.95,b,1927.97,true,400.9176216417389,2.45,5.76,-62,20.09,9.98,109.09,364317.3929635218
0.0,r,2286.64,true,405.3210444688665,0.27,1.2,-20,19.77,4.98,108.89,305497.7390302623
20.64,b,2121.31,false,418.1909344816177,1.71,3.98,64,22.47,-4.6,118.12,215763.13991158185
21.09,b,2075.83,true,405.6658859588566,2.31,4.35,0,17.17,-9.95,110.0,303450.9584405338
18.72,r,1987.15,false,408.225001463602,0.12,-0.08,92,21.11,-6.15,110.59,331547.26297879015
16.64,b,2328.98,false,417.88546988222225,0.55,0.62,-1,20.75,3.3,110.1,98117.11353351524
20.41,b,1490.23,true,418.60651147985976,0.07,0.51,-43,16.91,9.72,112.7,138358.79311295683
20.38,r,2132.38,true,405.2089398830859,2.7,4.78,-7,21.03,7.2,107.83,291549.68848853797
19.26,r,1987.84,false,417.549794218194,1.75,3.61,-69,15.71,-1.94,108.77,182032.01501439454
25.23,y,1701.14,false,404.05163899991436,1.12,2.3,-46,24.57,-9.3,108.06,360837.5779612182
18.77,y,2100.26,true,415.5939592140372,0.07,0.04,80,17.46,-8.11,110.45,195726.91060391336
19.5,r,2531.4,false,404.7390753279481,1.17,1.85,25,20.52,0.53,107.49,306217.1031667189
19.03,b,1647.67,false,417.8857762900807,1.43,3.43,-46,18.3,8.69,112.62,130767.38378659062
21.03,b,2189.51,true,415.5240171711232,2.54,4.79,71,19.34,8.85,106.01,239694.47490400792
19.86,b,1954.97,true,408.9739613944242,3.2,6.22,-6,20.09,0.87,106.66,270038.45464069984
19.12,r,2109.19,true,419.9977544656805,0.68,0.66,-25,20.21,-7.9,110.13,145670.87401358923
22.5,r,2052.04,true,410.5024212382549,1.03,1.7,-6,19.18,-9.42,103.01,206667.98219606865
20.35,r,1777.9,false,404.01661985633837,1.23,2.3,-73,19.92,-2.27,102.55,315601.0914100483
18.44,b,2421.85,true,415.91772230915063,0.39,0.6,41,19.67,6.96,107.7,162809.95280285628
18.02,b,2057.58,false,415.55750649680493,1.17,1.58,-12,18.74,9.8,107.91,117162.51230874742
23.36,r,2330.69,true,405.35668397651756,2.23,4.27,55,19.09,3.62,119.13,406758.6634592427
21.02,y,1845.66,true,410.3086845962151,0.01,-0.64,-70,20.38,-5.88,107.93,207099.95753704154
18.04,r,,false,400.11299295955246,1.24,2.11,17,20.24,-9.98,108.21,220713.8931053771
19.29,y,2197.33,true,416.7650561647022,0.41,0.73,12,25.15,-4.9,113.5,150735.15845968507
21.67,b,1310.96,rue,402.53137133660977,1.02,2.27,97,20.29,4.68,113.75,338920.70649011043
22.52,y,2284.38,true,417.3839772018744,0.3,0.7,21,21.24,9.96,115.47,233652.4796357339
19.83,r,1399.47,false,403.97313404414376,0.57,0.88,90,27.63,6.08,110.49,306315.7168790888
22.63,b,2227.88,false,416.9788335502894,0.0,0.4,-22,16.27,-3.38,109.67,232978.34124186888
21.77,y,1740.56,false,404.21115508051884,0.87,1.86,-62,16.84,-9.74,103.08,322643.2369131535
19.95,y,1671.06,f,406.0750880227033,0.14,0.16,-64,18.41,-7.14,112.03,288489.9390694708
19.54,y,1811.02,true,413.6372880593355,2.42,5.12,15,20.0,2.02,113.95,130297.7952590162
15.34,x,2333.74,false,414.563671415489,0.34,0.7,32,19.1,9.33,113.39,76529.51047655026
18.87,b,2275.05,false,412.74625305613546,0.13,0.38,-42,17.24,8.06,107.39,165093.84902403515
22.21,r,1917.08,true,408.58225524648003,0.91,1.14,-54,24.66,-0.62,109.83,339251.0013926344
20.35,y,1591.85,false,416.6241264778792,0.88,2.35,8,26.57,-8.73,102.93,125895.55299720146
19.57,y,1664.6,true,410.7480862945647,1.4,3.82,17,21.81,-8.81,113.84,121418.02627157711
15.49,y,1630.59,false,405.5622192603958,1.43,3.05,37,17.25,-0.78,107.83,185012.50131021158
18.58,b,2223.26,false,417.0281593378109,3.73,8.16,-49,17.44,7.96,110.06,161477.75410230397
19.88,b,1744.2,true,408.3879398755769,1.27,1.98,-23,16.41,9.39,107.33,259687.7116412228
21.65,b,2290.1,true,417.0628935495963,0.11,-0.06,97,21.0,2.18,110.07,306077.89749504003
21.64,y,1836.85,false,413.0759843546521,0.58,1.14,-20,21.1,-7.02,112.6,172642.90691292583
23.09,b,1705.85,true,400.8430674998602,0.02,-0.51,-46,19.99,-9.78,113.38,326266.15470819507
20.79,b,1179.84,false,404.6247212339605,0.82,1.69,20,20.11,-3.54,114.66,226829.86030212886
18.49,r,1631.65,false,411.0365519177459,0.69,1.84,85,18.08,5.95,113.81,170745.7414036022
16.6,y,1723.21,true,412.5362879970076,1.18,2.23,77,21.42,9.97,108.05,130317.34271547878
18.9,b,1900.44,true,416.4155930743841,0.91,1.54,87,21.33,4.82,112.05,199623.5196518835
21.22,r,2528.37,false,408.8954984393463,1.38,3.02,28,21.43,-4.76,103.18,352290.7911523712
18.95,r,1863.83,false,411.09298825308565,0.56,0.49,52,20.99,-9.97,111.91,148062.13407443964
21.09,b,2062.24,false,405.5977981184623,0.28,0.58,40,21.6,-6.01,104.11,318401.73714387236
15.78,r,2010.05,true,410.7129900955559,1.27,1.89,52,19.93,3.47,109.51,93556.74665070102
0.0,y,1936.1,true,402.9101213562385,0.67,0.5,75,16.9,9.76,112.49,294395.8106981432
19.45,y,2210.01,false,404.6440975473867,0.91,1.66,63,19.75,7.08,108.81,316121.1539791839
17.62,b,2166.76,true,401.3697482921348,0.07,-0.12,32,20.71,-2.11,116.65,245260.66956966076
19.13,y,2093.31,false,402.6984345251412,1.69,3.43,-7,23.51,-9.36,115.43,261761.31781819178
19.48,r,2071.1,true,404.2320461464602,0.49,1.24,0,25.5,-8.0,112.74,267468.61842620553
17.25,y,2249.91,true,417.7332526006404,0.15,0.2,-46,19.54,0.71,112.09,127945.60187611032
0.0,b,2479.84,false,409.32536358265736,0.11,0.58,-47,21.94,8.77,-110.81,335256.12295556394
17.78,r,1800.09,true,400.919065245896,0.03,0.34,3,20.92,8.77,-112.41,217178.9840230955
18.72,y,2150.32,false,405.5243189796105,0.03,-0.21,45,20.73,0.7,113.07,276931.51849869126
22.23,r,2217.27,true,417.9435844184533,2.84,5.86,31,23.45,-8.01,108.05,226021.06002891037
21.2,b,1502.01,true,413.33057546414085,1.5,3.31,-23,20.25,-9.36,111.37,138918.36080603226
20.77,r,1501.76,true,401.9088078429853,0.05,0.49,-66,20.47,-2.1,109.47,290316.710529435
19.34,r,1754.52,false,409.14208560066294,0.02,-0.27,55,21.19,7.09,114.82,274097.8914025921
16.82,b,1327.58,false,405.13160600868355,0.63,2.18,-22,18.23,9.76,110.42,187021.64989379828
23.63,y,1460.22,true,418.6814034929494,1.64,3.32,98,21.46,3.45,110.0,259152.69808128566
18.71,!,2314.94,true,400.211434168021,2.72,5.21,30,19.23,-6.02,108.3,274807.9937644787
19.53,y,2036.48,false,416.35351624946065,2.8,5.35,-72,22.36,-9.97,112.6,195463.04573410226
22.85,b,2581.86,false,417.22979474389143,0.89,1.05,91,20.85,-4.74,112.86,352728.1993304605
18.85,y,1707.34,true,415.94386906825866,1.14,2.13,-95,17.42,4.83,111.43,199023.17534337245
17.79,y,2113.61,true,405.894403779853,1.29,2.35,64,15.1,9.97,114.48,275794.059444667
17.6,y,2336.88,false,414.79774217079273,0.15,0.01,-82,21.68,5.94,113.34,186726.66866395617
21.41,r,,false,414.6481186004948,0.05,0.3,-51,21.82,-3.55,104.9,218258.97551662702
19.89,b,1788.26,true,400.8998572309802,0.37,0.45,-85,15.92,-9.78,115.28,328707.77587122493
18.59,r,2525.67,true,414.86405621871154,1.37,2.43,-58,14.92,-7.01,113.14,188012.1165859927
20.54,r,1771.77,true,411.4017690262216,2.68,5.42,79,21.9,2.2,109.33,206073.97111724195
0.0,y,2278.35,false,416.36618810149906,2.96,5.83,1,21.28,9.39,110.95,222015.55131124155
20.16,r,2186.0,true,410.35944582308724,0.62,0.84,-71,22.34,7.95,107.18,219038.03595477075
20.27,r,2127.1,false,416.8401634970141,0.26,0.83,-22,21.83,-0.8,106.85,170636.86757320067
22.57,b,2049.42,true,415.6631018630573,1.24,2.42,34,15.77,-8.82,100.04,220840.9909605702
18.2,y,1595.59,true,408.51711100394783,0.61,0.78,-52,20.06,-8.72,109.59,241613.1953019689
21.73,y,1253.69,true,418.62763758200447,0.23,0.62,-81,18.86,-0.61,112.02,181729.7075814549
22.91,r,2453.56,true,418.22013546581553,1.36,2.75,-70,21.58,8.06,116.26,305151.7145213324
21.78,r,2457.29,true,410.16894922663244,0.47,1.08,-66,19.24,9.33,109.52,272975.9077707503
18.12,!,2000.05,false,409.40981791957444,1.19,2.76,49,19.31,2.01,107.06,260350.5501233215
18.77,b,1525.66,true,407.92406951049804,2.1,3.96,-27,23.78,-7.15,110.03,228734.08487354103
22.6,b,2351.9,true,403.63591934139515,1.41,2.72,-57,16.23,-9.74,106.9,395277.7615305971
20.77,x,2214.88,true,408.4539636356169,0.42,0.99,23,18.32,-3.37,111.05,312358.6040544336
19.84,y,2261.96,true,419.55385049339293,0.24,1.16,2,22.51,6.09,112.5,166255.10907821104
19.97,b,2270.5,true,418.63767963003403,3.06,6.4,45,21.82,9.96,113.63,192383.09736029923
23.22,r,1646.25,false,406.506587975042,0.3,0.76,95,18.24,4.67,118.5,390571.05048205244
22.27,y,1968.35,true,405.60630298187954,0.2,-0.44,97,14.27,-4.91,111.57,409845.1043081335
15.78,b,2359.66,true,403.12038476101327,1.93,3.9,30,17.29,-9.98,105.89,210921.6712589326
19.32,r,1405.36,false,406.24321597770376,1.0,2.62,-40,19.1,-5.87,112.72,235308.5132303539
21.2,r,2091.36,true,414.54890867044145,1.34,3.01,95,19.14,3.63,107.62,273183.0052250729
17.58,r,1848.1,false,416.8512800959911,3.28,6.47,2,21.81,9.8,103.67,94403.48609184276
23.94,b,1631.55,true,418.0794404939017,0.66,2.03,66,25.46,6.95,104.54,233130.47956212165
20.18,,2378.49,true,405.9368372113162,0.31,0.79,-51,20.29,-2.28,108.52,332068.4781369594
20.19,y,2424.91,true,414.66632050147217,0.58,0.63,84,19.19,-9.42,106.55,257771.35165209416
22.41,r,1761.94,true,413.6726410186396,0.47,1.31,-25,20.14,-7.9,111.96,182037.82308320698
22.47,y,1619.1,false,408.89433096275286,1.53,3.42,35,19.23,0.89,106.79,297940.00832790433
19.3,y,2076.88,false,416.0083505400849,1.82,3.99,99,16.66,8.86,111.68,239814.03707831743
20.26,y,1844.52,false,417.7789523510776,0.57,0.78,77,20.06,8.68,110.07,202865.18414818897
19.23,r,1302.54,false,417.56491822464625,1.03,2.02,10,21.68,0.52,112.02,89161.53539203452
17.19,r,1783.78,true,407.9193510262107,2.95,5.72,-70,19.24,-8.12,105.66,256401.4224967145
20.69,b,1520.65,true,418.6587479384559,0.11,0.32,-90,18.11,-9.29,109.64,208046.50168187456
22.83,y,1743.21,false,405.94952958362154,0.64,1.07,73,19.19,-1.92,109.0,357050.0115641524
18.87,y,1971.23,true,407.024917987972,0.04,0.18,36,22.05,7.21,110.52,262049.17576242308
21.62,b,2505.51,false,410.81983212135196,2.01,3.84,-41,16.86,9.72,109.62,248774.55428158928
18.2,b,1466.12,true,414.39089322764016,1.86,3.96,-99,14.17,3.29,107.83,184353.64458134817
17.33,y,2371.95,true,401.3338130299178,2.08,4.0,71,21.74,-6.16,108.43,287313.81829174346
19.41,b,1621.46,false,419.8896077653437,0.22,0.74,-82,19.92,-9.95,110.78,181565.56584111648
17.88,y,1994.82,true,402.5862819496635,0.6,1.35,51,23.12,-4.59,109.33,255924.6913542768
20.5,b,1769.14,true,417.65832695258166,1.28,2.17,-25,17.46,4.99,110.41,150454.2580507748
18.96,b,2674.91,true,407.4991395221804,1.32,2.39,-85,17.4,9.98,110.53,370843.8556209367
22.74,r,2427.63,false,401.01078444543924,0.31,0.44,-58,15.88,5.8,114.98,405032.2121188588
23.73,b,1907.45,true,419.6590224528035,0.58,1.56,-21,19.5,-3.72,112.1,221417.8397023711
18.75,r,2464.67,true,417.7171717533072,0.11,-0.47,44,16.48,-9.82,111.24,173843.3138429064
23.54,r,2102.67,true,417.69726106040434,1.11,2.13,69,22.46,-6.89,111.79,280764.3643539785
23.51,y,2454.29,true,406.1990229284823,0.44,1.1,-97,22.51,2.37,106.86,488212.2441654272
17.57,r,2513.88,true,405.3538732142293,0.91,1.74,87,18.94,9.45,108.26,326390.9023356404
16.09,b,2281.18,true,409.94999222904784,0.65,1.38,42,18.68,7.84,116.95,225546.4696119804
23.29,x,1916.01,true,411.8255215954142,1.16,2.32,84,21.97,-0.97,103.73,278801.6221226732
20.89,r,1908.56,false,411.8529991696357,0.32,0.59,11,,-8.9,112.61,162637.2825389176
18.16,r,1959.47,false,416.902249967299,0.19,0.58,48,20.59,-8.64,108.42,134467.3688965463
21.92,y,1897.15,false,409.25862175130845,0.21,0.54,91,17.71,-0.43,110.21,385851.6041280555
21.87,r,1679.01,false,405.0177992748795,0.12,0.31,-95,20.36,8.17,112.01,371163.6650483537
24.58,r,2082.56,false,409.2483184417845,0.29,0.74,-9,,9.26,107.5,377104.3618779228
17.92,b,1692.28,true,418.8520339605886,1.87,3.53,41,21.01,1.84,111.89,110952.82584538312
21.49,x,1682.67,true,411.08635569709026,1.31,2.45,31,26.79,-7.27,100.22,164442.66082039702
17.44,y,2221.53,false,403.68857754647325,0.48,1.35,-68,24.41,-9.7,109.5,278828.2004587629
19.35,y,1842.86,true,404.24791679211154,1.5,2.97,56,16.55,-3.2,109.7,280772.29044799024
21.79,y,2225.01,true,415.6286922116478,0.19,0.44,-98,19.7,6.23,106.59,303709.2830556491
22.23,y,2014.97,false,418.4591035317769,0.02,0.03,35,21.88,9.94,108.36,209019.72675370084
15.96,r,1707.45,false,401.29063000969114,0.31,0.88,39,22.29,4.51,109.83,196604.39543077245
22.07,r,2232.34,true,417.4587105193021,0.22,-0.09,-95,20.38,-5.06,107.81,304802.8363980702
20.11,y,2115.94,false,417.6355470267191,3.56,6.89,86,15.55,-9.99,112.32,235720.67866846814
22.1,y,1921.35,false,412.4553495629213,1.24,3.06,80,22.31,-5.72,115.6,249843.65902823626
20.33,r,1639.16,true,408.98294621812704,0.52,0.28,44,18.4,3.8,111.28,272008.89751879143
18.23,b,2130.86,false,402.05170286368923,3.13,6.03,17,21.15,9.83,103.89,249835.15356004375
20.7,y,2032.67,false,401.6231126086666,0.5,0.35,-40,23.7,6.82,118.84,305464.57519679854
17.19,r,2016.87,true,400.26088432037085,1.28,2.06,-70,17.24,-2.45,119.58,265887.31377453136
24.34,b,1659.62,true,411.1749326298322,1.17,2.92,22,21.11,-9.48,113.21,205220.26614937704
20.67,r,1765.39,false,406.29776286571393,0.33,1.25,-90,19.58,-7.79,105.7,349059.31737587455
24.84,r,2219.22,false,415.99191731043317,0.7,1.23,-27,24.09,1.06,115.1,282558.6371570051
18.77,r,1605.27,true,414.39941968326616,1.17,3.19,-5,19.95,8.94,112.06,101918.4736127903
17.93,r,1967.47,false,412.99244642202416,1.1,2.39,-89,25.02,8.59,109.38,187112.0004875422
0.0,r,2223.51,false,413.3314924565097,0.81,1.49,-19,18.24,0.34,107.48,217574.47718235842
20.09,b,1763.66,true,409.03470372891434,0.13,0.38,70,18.03,-8.22,107.55,309195.95924432355
19.88,r,1883.41,true,403.2212694695602,0.31,0.91,-5,14.65,-9.23,112.81,262396.5824982523
19.57,b,2033.78,false,404.6491267125699,1.87,4.15,95,23.4,-1.75,109.76,359553.5506979555
19.57,b,1651.59,false,409.0140213492372,0.01,0.4,64,12.72,7.33,109.82,283974.52351990127
19.35,y,2076.36,true,401.9508142300935,0.7,1.27,92,21.31,9.68,110.17,349675.5902823343
21.5,y,2176.23,false,412.10818681043605,1.29,2.27,-86,25.61,3.12,106.66,271271.4626314558
22.71,r,2373.2,false,407.41577651481066,0.15,0.78,-71,17.45,-6.3,111.01,417001.59658073913
20.24,y,1818.04,true,414.27879704683636,1.63,2.34,20,20.49,-9.93,114.06,145832.03449510934
21.12,y,1512.74,true,411.0763559503934,0.99,2.23,-95,24.03,-4.43,106.6,222186.72562694503
19.0,y,1532.0,true,413.781057678741,1.66,2.97,-15,17.68,5.14,112.46,102881.69007773898
18.82,r,1778.09,true,410.35690762769065,1.11,2.51,17,18.03,9.99,103.46,116733.9516220143
20.38,y,2378.81,true,406.9254911081326,2.47,4.63,-14,18.41,5.65,111.43,313418.12206062494
19.76,b,1797.94,false,400.2487842176,0.5,1.05,77,18.2,-3.88,115.51,314422.8037360836
21.97,y,1698.6,true,403.439677195238,1.53,2.9,-13,16.27,-9.85,111.04,285971.0571655413
21.57,b,1955.93,true,413.02582144715325,1.62,3.87,8,21.1,-6.76,108.99,181585.68740911264
23.35,y,1896.77,false,418.0959116059422,2.76,5.2,88,15.06,2.54,104.62,284347.03541702934
19.97,y,2306.47,true,409.5189071837986,1.5,2.16,-11,16.8,9.51,111.0,297947.08598773344
17.56,r,2110.67,false,413.8876635530852,0.03,-0.27,81,17.57,7.73,111.33,173345.51877107416
21.07,r,2832.95,false,401.37335508224845,0.66,1.84,-47,20.18,-1.15,109.26,387889.61955714296
19.55,y,2034.18,false,415.0174420486044,0.02,0.07,-6,23.47,-8.98,105.37,144735.98235437507
20.62,r,1708.18,false,412.71468418232683,0.26,0.28,19,19.12,-8.55,108.09,143707.6953684906
17.95,r,2325.63,false,402.04547821160054,0.31,0.37,23,18.35,-0.25,111.3,254848.09697472223
17.91,r,2631.51,false,419.0699284561665,0.01,-0.04,3,17.56,8.27,111.7,142936.47732460758
21.78,b,1775.38,true,406.9689334896721,0.1,0.7,-46,23.46,9.19,107.55,312155.14397843694
14.92,b,1659.44,false,415.11541333169447,0.53,0.87,-50,19.12,1.66,106.2,67777.30176989878
20.12,y,1538.94,false,408.7927996609047,0.36,-0.05,-22,14.7,-7.39,112.77,246378.17141026785
0.0,b,1583.4,false,403.70212083981977,1.25,2.69,-41,16.42,-9.65,116.69,249191.77598471934
19.41,y,2038.82,false,411.0414050975924,1.73,3.26,45,21.39,-3.04,112.45,162593.43994208338
20.07,r,2533.59,true,411.03633343971376,0.68,1.82,25,20.77,6.37,111.28,199653.69088015213
22.27,r,1984.95,false,405.8982863919548,1.17,2.27,-18,22.22,9.92,117.11,321290.2581394682
19.67,r,1634.99,true,407.207501920166,0.48,0.36,-90,24.05,4.35,108.54,322339.8729521585
21.47,y,1902.83,true,409.9425422367372,1.34,2.71,78,22.11,-5.22,107.7,356311.9635618987
17.38,y,1708.36,true,413.0727306436331,3.35,6.78,61,21.08,-9.99,112.62,121762.24667604438
18.99,y,1738.28,false,404.52336022049616,3.08,6.43,54,23.11,-5.58,109.5,265517.42324927513
22.04,y,1743.92,true,404.85900310270426,0.12,-0.33,50,19.06,3.96,112.79,315125.95850971306
22.97,,2010.39,false,414.1302633709311,0.33,-0.06,71,19.1,9.86,109.88,262455.24279967934
22.23,r,2459.3,false,415.038407091732,3.82,8.12,-38,23.26,6.69,113.25,255346.47881352063
22.33,y,2094.35,false,404.16296232850704,2.64,5.89,74,16.47,-2.63,111.08,384411.44949362375
20.6,y,2056.37,false,413.15393509383546,2.45,3.96,91,19.76,-9.53,111.69,250812.16203028962
16.83,b,2115.37,false,400.7239447974864,0.46,1.62,-8,,-7.67,110.21,216819.90280960756
18.05,b,1676.68,true,416.13892133904386,0.05,0.32,-2,15.41,1.24,112.64,95990.84674553991
20.18,y,1404.23,false,415.3672678141427,0.36,0.63,-66,23.91,9.02,105.88,152527.67792062293
20.44,y,2292.73,true,418.2077894760038,0.25,0.14,-87,24.49,8.5,107.21,258614.46468310573
18.13,r,2214.9,false,401.18944564796476,1.43,3.17,-13,17.34,0.17,119.15,249219.1121915397
20.88,y,2089.38,false,412.25063833841875,0.62,1.46,-20,23.75,-8.32,108.36,180626.30114937478
20.68,y,2119.26,false,405.6566740106014,0.68,1.21,-93,24.28,-9.16,117.3,383721.36069267156
21.26,r,2114.29,true,410.938621616389,0.42,0.36,84,18.25,-1.57,116.26,257556.39559043126
21.63,b,1682.94,true,411.2418024156975,1.39,2.67,-65,20.17,7.45,111.45,199764.99901384057
16.66,y,1996.71,false,411.3761179758284,0.11,0.05,18,21.33,9.63,111.03,87481.0803297874
21.4,y,1695.35,false,410.69003918141317,1.23,3.25,58,17.52,2.95,104.53,186307.26709170756
21.56,r,2255.96,true,403.15108635922957,0.48,1.37,32,18.75,-6.44,114.87,338211.521432303
19.58,y,2387.81,false,409.75115938450494,0.01,0.07,-82,20.69,-9.91,113.11,360864.19253284554
18.1,y,1679.78,true,410.9132797400904,0.66,1.2,-40,21.87,-4.27,111.42,111505.85758560021
15.07,r,1807.26,true,404.40739276392696,0.12,0.48,-5,22.15,5.29,110.39,169892.02855707577
20.05,b,1584.96,true,412.6131931043287,1.84,3.18,27,20.21,9.99,110.76,130572.05143394666
